trial_id,algorithm,n,mode,time_ms,calls,comparisons,swaps,mean_time_ms,median_time_ms
51,ExpoSort,16,random,8.0448,65535,32767,62,8.224579207920792,8.0557
52,ExpoSort,16,random,8.0184,65535,32767,43,8.224579207920792,8.0557
53,ExpoSort,16,random,8.0133,65535,32767,63,8.224579207920792,8.0557
54,ExpoSort,16,random,8.0704,65535,32767,81,8.224579207920792,8.0557
55,ExpoSort,16,random,8.0176,65535,32767,53,8.224579207920792,8.0557
56,ExpoSort,16,random,8.0613,65535,32767,64,8.224579207920792,8.0557
57,ExpoSort,16,random,8.0069,65535,32767,53,8.224579207920792,8.0557
58,ExpoSort,16,random,8.0739,65535,32767,60,8.224579207920792,8.0557
59,ExpoSort,16,random,7.9629,65535,32767,62,8.224579207920792,8.0557
60,ExpoSort,16,random,8.0013,65535,32767,60,8.224579207920792,8.0557
61,ExpoSort,16,random,8.0337,65535,32767,52,8.224579207920792,8.0557
62,ExpoSort,16,random,8.0421,65535,32767,52,8.224579207920792,8.0557
63,ExpoSort,16,random,8.0107,65535,32767,57,8.224579207920792,8.0557
64,ExpoSort,16,random,8.0664,65535,32767,59,8.224579207920792,8.0557
65,ExpoSort,16,random,8.024,65535,32767,56,8.224579207920792,8.0557
66,ExpoSort,16,random,8.0867,65535,32767,74,8.224579207920792,8.0557
67,ExpoSort,16,random,8.0497,65535,32767,52,8.224579207920792,8.0557
68,ExpoSort,16,random,8.0443,65535,32767,51,8.224579207920792,8.0557
69,ExpoSort,16,random,8.0212,65535,32767,66,8.224579207920792,8.0557
70,ExpoSort,16,random,8.1171,65535,32767,67,8.224579207920792,8.0557
71,ExpoSort,16,random,8.0167,65535,32767,48,8.224579207920792,8.0557
72,ExpoSort,16,random,8.0711,65535,32767,62,8.224579207920792,8.0557
73,ExpoSort,16,random,8.0139,65535,32767,75,8.224579207920792,8.0557
74,ExpoSort,16,random,8.2023,65535,32767,64,8.224579207920792,8.0557
75,ExpoSort,16,random,8.2282,65535,32767,59,8.224579207920792,8.0557
76,ExpoSort,16,random,8.2284,65535,32767,68,8.224579207920792,8.0557
77,ExpoSort,16,random,8.0479,65535,32767,76,8.224579207920792,8.0557
78,ExpoSort,16,random,8.0368,65535,32767,51,8.224579207920792,8.0557
79,ExpoSort,16,random,8.6477,65535,32767,59,8.224579207920792,8.0557
80,ExpoSort,16,random,9.9242,65535,32767,69,8.224579207920792,8.0557
81,ExpoSort,16,random,9.5071,65535,32767,63,8.224579207920792,8.0557
82,ExpoSort,16,random,8.3439,65535,32767,51,8.224579207920792,8.0557
83,ExpoSort,16,random,8.2772,65535,32767,64,8.224579207920792,8.0557
84,ExpoSort,16,random,8.2561,65535,32767,48,8.224579207920792,8.0557
85,ExpoSort,16,random,8.7371,65535,32767,68,8.224579207920792,8.0557
86,ExpoSort,16,random,8.4825,65535,32767,46,8.224579207920792,8.0557
87,ExpoSort,16,random,8.586,65535,32767,51,8.224579207920792,8.0557
88,ExpoSort,16,random,8.3583,65535,32767,75,8.224579207920792,8.0557
89,ExpoSort,16,random,8.3133,65535,32767,58,8.224579207920792,8.0557
90,ExpoSort,16,random,8.0947,65535,32767,67,8.224579207920792,8.0557
91,ExpoSort,16,random,8.2131,65535,32767,74,8.224579207920792,8.0557
92,ExpoSort,16,random,7.9306,65535,32767,50,8.224579207920792,8.0557
93,ExpoSort,16,random,8.104,65535,32767,65,8.224579207920792,8.0557
94,ExpoSort,16,random,7.9515,65535,32767,80,8.224579207920792,8.0557
95,ExpoSort,16,random,8.1437,65535,32767,50,8.224579207920792,8.0557
96,ExpoSort,16,random,7.9899,65535,32767,65,8.224579207920792,8.0557
97,ExpoSort,16,random,8.0727,65535,32767,62,8.224579207920792,8.0557
98,ExpoSort,16,random,7.9819,65535,32767,62,8.224579207920792,8.0557
99,ExpoSort,16,random,8.0502,65535,32767,58,8.224579207920792,8.0557
100,ExpoSort,16,random,7.9574,65535,32767,71,8.224579207920792,8.0557
101,ExpoSort,16,random,8.035,65535,32767,64,8.224579207920792,8.0557
1,ExpoSort,20,random,134.2008,1048575,524287,108,138.59490396039604,138.5326
2,ExpoSort,20,random,140.7323,1048575,524287,124,138.59490396039604,138.5326
3,ExpoSort,20,random,140.53,1048575,524287,87,138.59490396039604,138.5326
4,ExpoSort,20,random,136.7331,1048575,524287,70,138.59490396039604,138.5326
5,ExpoSort,20,random,136.8077,1048575,524287,117,138.59490396039604,138.5326
6,ExpoSort,20,random,136.6762,1048575,524287,105,138.59490396039604,138.5326
7,ExpoSort,20,random,137.6807,1048575,524287,107,138.59490396039604,138.5326
8,ExpoSort,20,random,137.0358,1048575,524287,115,138.59490396039604,138.5326
9,ExpoSort,20,random,136.976,1048575,524287,88,138.59490396039604,138.5326
10,ExpoSort,20,random,138.5365,1048575,524287,65,138.59490396039604,138.5326
11,ExpoSort,20,random,139.1189,1048575,524287,88,138.59490396039604,138.5326
12,ExpoSort,20,random,136.4802,1048575,524287,85,138.59490396039604,138.5326
13,ExpoSort,20,random,137.2956,1048575,524287,89,138.59490396039604,138.5326
14,ExpoSort,20,random,140.306,1048575,524287,88,138.59490396039604,138.5326
15,ExpoSort,20,random,137.2884,1048575,524287,128,138.59490396039604,138.5326
16,ExpoSort,20,random,136.4628,1048575,524287,82,138.59490396039604,138.5326
17,ExpoSort,20,random,137.8858,1048575,524287,118,138.59490396039604,138.5326
18,ExpoSort,20,random,136.2471,1048575,524287,109,138.59490396039604,138.5326
19,ExpoSort,20,random,137.8879,1048575,524287,84,138.59490396039604,138.5326
20,ExpoSort,20,random,139.041,1048575,524287,81,138.59490396039604,138.5326
21,ExpoSort,20,random,140.2814,1048575,524287,112,138.59490396039604,138.5326
22,ExpoSort,20,random,138.6797,1048575,524287,94,138.59490396039604,138.5326
23,ExpoSort,20,random,138.6609,1048575,524287,90,138.59490396039604,138.5326
24,ExpoSort,20,random,139.4275,1048575,524287,88,138.59490396039604,138.5326
25,ExpoSort,20,random,137.8871,1048575,524287,79,138.59490396039604,138.5326
26,ExpoSort,20,random,141.5112,1048575,524287,80,138.59490396039604,138.5326
27,ExpoSort,20,random,137.1543,1048575,524287,78,138.59490396039604,138.5326
28,ExpoSort,20,random,138.3229,1048575,524287,105,138.59490396039604,138.5326
29,ExpoSort,20,random,138.8003,1048575,524287,93,138.59490396039604,138.5326
30,ExpoSort,20,random,138.7914,1048575,524287,83,138.59490396039604,138.5326
31,ExpoSort,20,random,138.0031,1048575,524287,72,138.59490396039604,138.5326
32,ExpoSort,20,random,138.4075,1048575,524287,75,138.59490396039604,138.5326
33,ExpoSort,20,random,138.7649,1048575,524287,92,138.59490396039604,138.5326
34,ExpoSort,20,random,138.3993,1048575,524287,99,138.59490396039604,138.5326
35,ExpoSort,20,random,138.3288,1048575,524287,97,138.59490396039604,138.5326
36,ExpoSort,20,random,138.8267,1048575,524287,100,138.59490396039604,138.5326
37,ExpoSort,20,random,138.3276,1048575,524287,112,138.59490396039604,138.5326
38,ExpoSort,20,random,138.648,1048575,524287,123,138.59490396039604,138.5326
39,ExpoSort,20,random,138.9865,1048575,524287,99,138.59490396039604,138.5326
40,ExpoSort,20,random,137.936,1048575,524287,78,138.59490396039604,138.5326
41,ExpoSort,20,random,138.9926,1048575,524287,78,138.59490396039604,138.5326
42,ExpoSort,20,random,142.2411,1048575,524287,74,138.59490396039604,138.5326
43,ExpoSort,20,random,140.9582,1048575,524287,112,138.59490396039604,138.5326
44,ExpoSort,20,random,138.0774,1048575,524287,99,138.59490396039604,138.5326
45,ExpoSort,20,random,139.3727,1048575,524287,94,138.59490396039604,138.5326
46,ExpoSort,20,random,138.7832,1048575,524287,114,138.59490396039604,138.5326
47,ExpoSort,20,random,137.9774,1048575,524287,102,138.59490396039604,138.5326
48,ExpoSort,20,random,138.1886,1048575,524287,123,138.59490396039604,138.5326
49,ExpoSort,20,random,139.1066,1048575,524287,108,138.59490396039604,138.5326
50,ExpoSort,20,random,139.2506,1048575,524287,95,138.59490396039604,138.5326
51,ExpoSort,20,random,138.4028,1048575,524287,85,138.59490396039604,138.5326
52,ExpoSort,20,random,138.5591,1048575,524287,109,138.59490396039604,138.5326
53,ExpoSort,20,random,139.6583,1048575,524287,107,138.59490396039604,138.5326
54,ExpoSort,20,random,139.0915,1048575,524287,84,138.59490396039604,138.5326
55,ExpoSort,20,random,138.9121,1048575,524287,108,138.59490396039604,138.5326
56,ExpoSort,20,random,141.7135,1048575,524287,105,138.59490396039604,138.5326
57,ExpoSort,20,random,143.327,1048575,524287,94,138.59490396039604,138.5326
58,ExpoSort,20,random,140.1713,1048575,524287,72,138.59490396039604,138.5326
59,ExpoSort,20,random,138.3054,1048575,524287,91,138.59490396039604,138.5326
60,ExpoSort,20,random,138.6692,1048575,524287,102,138.59490396039604,138.5326
61,ExpoSort,20,random,138.5326,1048575,524287,122,138.59490396039604,138.5326
62,ExpoSort,20,random,138.3813,1048575,524287,86,138.59490396039604,138.5326
63,ExpoSort,20,random,138.3403,1048575,524287,98,138.59490396039604,138.5326
64,ExpoSort,20,random,139.5277,1048575,524287,102,138.59490396039604,138.5326
65,ExpoSort,20,random,138.6026,1048575,524287,92,138.59490396039604,138.5326
66,ExpoSort,20,random,138.0764,1048575,524287,81,138.59490396039604,138.5326
67,ExpoSort,20,random,138.3942,1048575,524287,93,138.59490396039604,138.5326
68,ExpoSort,20,random,139.3525,1048575,524287,96,138.59490396039604,138.5326
69,ExpoSort,20,random,138.2266,1048575,524287,81,138.59490396039604,138.5326
70,ExpoSort,20,random,138.1536,1048575,524287,90,138.59490396039604,138.5326
71,ExpoSort,20,random,138.4085,1048575,524287,75,138.59490396039604,138.5326
72,ExpoSort,20,random,139.5265,1048575,524287,110,138.59490396039604,138.5326
73,ExpoSort,20,random,140.162,1048575,524287,83,138.59490396039604,138.5326
74,ExpoSort,20,random,140.233,1048575,524287,92,138.59490396039604,138.5326
75,ExpoSort,20,random,138.4395,1048575,524287,109,138.59490396039604,138.5326
76,ExpoSort,20,random,138.1389,1048575,524287,105,138.59490396039604,138.5326
77,ExpoSort,20,random,137.7897,1048575,524287,98,138.59490396039604,138.5326
78,ExpoSort,20,random,137.6221,1048575,524287,107,138.59490396039604,138.5326
79,ExpoSort,20,random,138.8413,1048575,524287,83,138.59490396039604,138.5326
80,ExpoSort,20,random,137.871,1048575,524287,97,138.59490396039604,138.5326
81,ExpoSort,20,random,137.4982,1048575,524287,95,138.59490396039604,138.5326
82,ExpoSort,20,random,138.8789,1048575,524287,101,138.59490396039604,138.5326
83,ExpoSort,20,random,138.2796,1048575,524287,87,138.59490396039604,138.5326
84,ExpoSort,20,random,137.5633,1048575,524287,98,138.59490396039604,138.5326
85,ExpoSort,20,random,137.5053,1048575,524287,131,138.59490396039604,138.5326
86,ExpoSort,20,random,137.9196,1048575,524287,108,138.59490396039604,138.5326
87,ExpoSort,20,random,138.0564,1048575,524287,105,138.59490396039604,138.5326
88,ExpoSort,20,random,138.7203,1048575,524287,100,138.59490396039604,138.5326
89,ExpoSort,20,random,138.8968,1048575,524287,84,138.59490396039604,138.5326
90,ExpoSort,20,random,138.8175,1048575,524287,93,138.59490396039604,138.5326
91,ExpoSort,20,random,138.9009,1048575,524287,97,138.59490396039604,138.5326
92,ExpoSort,20,random,138.4749,1048575,524287,86,138.59490396039604,138.5326
93,ExpoSort,20,random,138.4622,1048575,524287,113,138.59490396039604,138.5326
94,ExpoSort,20,random,138.5113,1048575,524287,113,138.59490396039604,138.5326
95,ExpoSort,20,random,138.8381,1048575,524287,98,138.59490396039604,138.5326
96,ExpoSort,20,random,138.3199,1048575,524287,63,138.59490396039604,138.5326
97,ExpoSort,20,random,138.808,1048575,524287,97,138.59490396039604,138.5326
98,ExpoSort,20,random,138.5847,1048575,524287,88,138.59490396039604,138.5326
99,ExpoSort,20,random,138.9182,1048575,524287,111,138.59490396039604,138.5326
100,ExpoSort,20,random,138.7744,1048575,524287,90,138.59490396039604,138.5326
101,ExpoSort,20,random,138.91,1048575,524287,94,138.59490396039604,138.5326
1,ExpoSort,22,random,561.3642,4194303,2097151,141,545.7102881188118,548.6665
2,ExpoSort,22,random,561.6296,4194303,2097151,118,545.7102881188118,548.6665
3,ExpoSort,22,random,557.1021,4194303,2097151,105,545.7102881188118,548.6665
4,ExpoSort,22,random,557.2802,4194303,2097151,138,545.7102881188118,548.6665
5,ExpoSort,22,random,558.5464,4194303,2097151,94,545.7102881188118,548.6665
6,ExpoSort,22,random,555.9553,4194303,2097151,148,545.7102881188118,548.6665
7,ExpoSort,22,random,557.3517,4194303,2097151,95,545.7102881188118,548.6665
8,ExpoSort,22,random,556.7752,4194303,2097151,91,545.7102881188118,548.6665
9,ExpoSort,22,random,553.2388,4194303,2097151,112,545.7102881188118,548.6665
10,ExpoSort,22,random,530.4254,4194303,2097151,105,545.7102881188118,548.6665
11,ExpoSort,22,random,515.0296,4194303,2097151,124,545.7102881188118,548.6665
12,ExpoSort,22,random,528.6241,4194303,2097151,117,545.7102881188118,548.6665
13,ExpoSort,22,random,548.6665,4194303,2097151,116,545.7102881188118,548.6665
14,ExpoSort,22,random,544.7391,4194303,2097151,109,545.7102881188118,548.6665
15,ExpoSort,22,random,536.9613,4194303,2097151,117,545.7102881188118,548.6665
16,ExpoSort,22,random,529.9587,4194303,2097151,104,545.7102881188118,548.6665
17,ExpoSort,22,random,550.5217,4194303,2097151,120,545.7102881188118,548.6665
18,ExpoSort,22,random,536.0044,4194303,2097151,111,545.7102881188118,548.6665
19,ExpoSort,22,random,528.4256,4194303,2097151,105,545.7102881188118,548.6665
20,ExpoSort,22,random,547.8014,4194303,2097151,111,545.7102881188118,548.6665
21,ExpoSort,22,random,552.4824,4194303,2097151,100,545.7102881188118,548.6665
22,ExpoSort,22,random,553.7727,4194303,2097151,85,545.7102881188118,548.6665
23,ExpoSort,22,random,553.3957,4194303,2097151,134,545.7102881188118,548.6665
24,ExpoSort,22,random,551.3394,4194303,2097151,150,545.7102881188118,548.6665
25,ExpoSort,22,random,540.6198,4194303,2097151,92,545.7102881188118,548.6665
26,ExpoSort,22,random,523.5648,4194303,2097151,105,545.7102881188118,548.6665
27,ExpoSort,22,random,546.0226,4194303,2097151,99,545.7102881188118,548.6665
28,ExpoSort,22,random,549.4791,4194303,2097151,123,545.7102881188118,548.6665
29,ExpoSort,22,random,553.023,4194303,2097151,98,545.7102881188118,548.6665
30,ExpoSort,22,random,550.6363,4194303,2097151,107,545.7102881188118,548.6665
31,ExpoSort,22,random,551.7499,4194303,2097151,156,545.7102881188118,548.6665
32,ExpoSort,22,random,545.0084,4194303,2097151,94,545.7102881188118,548.6665
33,ExpoSort,22,random,560.897,4194303,2097151,101,545.7102881188118,548.6665
34,ExpoSort,22,random,556.7615,4194303,2097151,120,545.7102881188118,548.6665
35,ExpoSort,22,random,558.6915,4194303,2097151,107,545.7102881188118,548.6665
36,ExpoSort,22,random,558.929,4194303,2097151,128,545.7102881188118,548.6665
37,ExpoSort,22,random,566.2824,4194303,2097151,150,545.7102881188118,548.6665
38,ExpoSort,22,random,560.3232,4194303,2097151,151,545.7102881188118,548.6665
39,ExpoSort,22,random,560.5912,4194303,2097151,98,545.7102881188118,548.6665
40,ExpoSort,22,random,562.0225,4194303,2097151,135,545.7102881188118,548.6665
41,ExpoSort,22,random,563.6266,4194303,2097151,147,545.7102881188118,548.6665
42,ExpoSort,22,random,558.1703,4194303,2097151,124,545.7102881188118,548.6665
43,ExpoSort,22,random,525.7727,4194303,2097151,121,545.7102881188118,548.6665
44,ExpoSort,22,random,534.1829,4194303,2097151,160,545.7102881188118,548.6665
45,ExpoSort,22,random,540.0145,4194303,2097151,115,545.7102881188118,548.6665
46,ExpoSort,22,random,546.4231,4194303,2097151,159,545.7102881188118,548.6665
47,ExpoSort,22,random,547.2287,4194303,2097151,115,545.7102881188118,548.6665
48,ExpoSort,22,random,547.8078,4194303,2097151,107,545.7102881188118,548.6665
49,ExpoSort,22,random,557.2898,4194303,2097151,149,545.7102881188118,548.6665
50,ExpoSort,22,random,556.2934,4194303,2097151,131,545.7102881188118,548.6665
51,ExpoSort,22,random,553.0858,4194303,2097151,104,545.7102881188118,548.6665
52,ExpoSort,22,random,546.3189,4194303,2097151,136,545.7102881188118,548.6665
53,ExpoSort,22,random,528.0846,4194303,2097151,106,545.7102881188118,548.6665
54,ExpoSort,22,random,533.0216,4194303,2097151,95,545.7102881188118,548.6665
55,ExpoSort,22,random,544.1374,4194303,2097151,138,545.7102881188118,548.6665
56,ExpoSort,22,random,548.9614,4194303,2097151,128,545.7102881188118,548.6665
57,ExpoSort,22,random,557.8251,4194303,2097151,118,545.7102881188118,548.6665
58,ExpoSort,22,random,555.1077,4194303,2097151,122,545.7102881188118,548.6665
59,ExpoSort,22,random,557.5971,4194303,2097151,119,545.7102881188118,548.6665
60,ExpoSort,22,random,547.5936,4194303,2097151,115,545.7102881188118,548.6665
61,ExpoSort,22,random,522.762,4194303,2097151,139,545.7102881188118,548.6665
62,ExpoSort,22,random,527.8783,4194303,2097151,146,545.7102881188118,548.6665
63,ExpoSort,22,random,541.2126,4194303,2097151,120,545.7102881188118,548.6665
64,ExpoSort,22,random,545.5729,4194303,2097151,124,545.7102881188118,548.6665
65,ExpoSort,22,random,544.3925,4194303,2097151,142,545.7102881188118,548.6665
66,ExpoSort,22,random,539.6973,4194303,2097151,117,545.7102881188118,548.6665
67,ExpoSort,22,random,548.1232,4194303,2097151,98,545.7102881188118,548.6665
68,ExpoSort,22,random,555.4304,4194303,2097151,120,545.7102881188118,548.6665
69,ExpoSort,22,random,546.437,4194303,2097151,135,545.7102881188118,548.6665
70,ExpoSort,22,random,549.5143,4194303,2097151,142,545.7102881188118,548.6665
71,ExpoSort,22,random,554.8206,4194303,2097151,101,545.7102881188118,548.6665
72,ExpoSort,22,random,552.2872,4194303,2097151,143,545.7102881188118,548.6665
73,ExpoSort,22,random,520.682,4194303,2097151,117,545.7102881188118,548.6665
74,ExpoSort,22,random,547.1738,4194303,2097151,118,545.7102881188118,548.6665
75,ExpoSort,22,random,548.7243,4194303,2097151,140,545.7102881188118,548.6665
76,ExpoSort,22,random,558.2423,4194303,2097151,120,545.7102881188118,548.6665
77,ExpoSort,22,random,539.8288,4194303,2097151,123,545.7102881188118,548.6665
78,ExpoSort,22,random,527.0151,4194303,2097151,142,545.7102881188118,548.6665
79,ExpoSort,22,random,525.9726,4194303,2097151,147,545.7102881188118,548.6665
80,ExpoSort,22,random,537.81,4194303,2097151,108,545.7102881188118,548.6665
81,ExpoSort,22,random,528.7778,4194303,2097151,117,545.7102881188118,548.6665
82,ExpoSort,22,random,541.3447,4194303,2097151,108,545.7102881188118,548.6665
83,ExpoSort,22,random,548.9202,4194303,2097151,128,545.7102881188118,548.6665
84,ExpoSort,22,random,556.8171,4194303,2097151,119,545.7102881188118,548.6665
85,ExpoSort,22,random,550.3246,4194303,2097151,113,545.7102881188118,548.6665
86,ExpoSort,22,random,553.1225,4194303,2097151,121,545.7102881188118,548.6665
87,ExpoSort,22,random,550.6436,4194303,2097151,92,545.7102881188118,548.6665
88,ExpoSort,22,random,549.446,4194303,2097151,78,545.7102881188118,548.6665
89,ExpoSort,22,random,526.2379,4194303,2097151,135,545.7102881188118,548.6665
90,ExpoSort,22,random,525.3302,4194303,2097151,119,545.7102881188118,548.6665
91,ExpoSort,22,random,522.0905,4194303,2097151,100,545.7102881188118,548.6665
92,ExpoSort,22,random,524.7997,4194303,2097151,81,545.7102881188118,548.6665
93,ExpoSort,22,random,530.5583,4194303,2097151,112,545.7102881188118,548.6665
94,ExpoSort,22,random,542.6718,4194303,2097151,105,545.7102881188118,548.6665
95,ExpoSort,22,random,542.6359,4194303,2097151,104,545.7102881188118,548.6665
96,ExpoSort,22,random,555.909,4194303,2097151,141,545.7102881188118,548.6665
97,ExpoSort,22,random,535.1904,4194303,2097151,139,545.7102881188118,548.6665
98,ExpoSort,22,random,541.8279,4194303,2097151,107,545.7102881188118,548.6665
99,ExpoSort,22,random,550.4798,4194303,2097151,119,545.7102881188118,548.6665
100,ExpoSort,22,random,552.0199,4194303,2097151,112,545.7102881188118,548.6665
101,ExpoSort,22,random,533.4774,4194303,2097151,98,545.7102881188118,548.6665
1,ExpoSort,24,random,2114.1903,16777215,8388607,94,2154.417004950495,2150.1884
2,ExpoSort,24,random,2123.6093,16777215,8388607,124,2154.417004950495,2150.1884
3,ExpoSort,24,random,2119.1709,16777215,8388607,169,2154.417004950495,2150.1884
4,ExpoSort,24,random,2129.6817,16777215,8388607,88,2154.417004950495,2150.1884
5,ExpoSort,24,random,2078.1273,16777215,8388607,124,2154.417004950495,2150.1884
6,ExpoSort,24,random,2082.011,16777215,8388607,122,2154.417004950495,2150.1884
7,ExpoSort,24,random,2179.2447,16777215,8388607,153,2154.417004950495,2150.1884
8,ExpoSort,24,random,2195.6079,16777215,8388607,153,2154.417004950495,2150.1884
9,ExpoSort,24,random,2137.1336,16777215,8388607,184,2154.417004950495,2150.1884
10,ExpoSort,24,random,2208.1396,16777215,8388607,142,2154.417004950495,2150.1884
11,ExpoSort,24,random,2103.2704,16777215,8388607,125,2154.417004950495,2150.1884
12,ExpoSort,24,random,2091.459,16777215,8388607,145,2154.417004950495,2150.1884
13,ExpoSort,24,random,2128.0621,16777215,8388607,150,2154.417004950495,2150.1884
14,ExpoSort,24,random,2127.4569,16777215,8388607,148,2154.417004950495,2150.1884
15,ExpoSort,24,random,2181.9285,16777215,8388607,110,2154.417004950495,2150.1884
16,ExpoSort,24,random,2177.8121,16777215,8388607,155,2154.417004950495,2150.1884
17,ExpoSort,24,random,2188.0471,16777215,8388607,123,2154.417004950495,2150.1884
18,ExpoSort,24,random,2154.822,16777215,8388607,139,2154.417004950495,2150.1884
19,ExpoSort,24,random,2109.8146,16777215,8388607,159,2154.417004950495,2150.1884
20,ExpoSort,24,random,2180.8854,16777215,8388607,127,2154.417004950495,2150.1884
21,ExpoSort,24,random,2064.8986,16777215,8388607,101,2154.417004950495,2150.1884
22,ExpoSort,24,random,2146.7184,16777215,8388607,192,2154.417004950495,2150.1884
23,ExpoSort,24,random,2144.8108,16777215,8388607,121,2154.417004950495,2150.1884
24,ExpoSort,24,random,2149.619,16777215,8388607,166,2154.417004950495,2150.1884
25,ExpoSort,24,random,2193.2725,16777215,8388607,132,2154.417004950495,2150.1884
26,ExpoSort,24,random,2075.6781,16777215,8388607,117,2154.417004950495,2150.1884
27,ExpoSort,24,random,2137.8966,16777215,8388607,138,2154.417004950495,2150.1884
28,ExpoSort,24,random,2121.0177,16777215,8388607,109,2154.417004950495,2150.1884
29,ExpoSort,24,random,2156.0513,16777215,8388607,142,2154.417004950495,2150.1884
30,ExpoSort,24,random,2195.6631,16777215,8388607,146,2154.417004950495,2150.1884
